id,url,date_posted,photos,locality,street,property_type,rooms,area_m2,owner_direct,price_total_zl,price_per_m2_zl,price_total_zl_cleaned,price_per_m2_zl_cleaned
3635930,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-andrzeja-sacharowa-2-pokojowe-f5p1m7,ponad miesiąc temu,19.0,Łódź Widzew,ul. Andrzeja Sacharowa,Mieszkanie,2,46,True,449 000,9 761zł / m²,449000.0,9761.0
3634574,https://adresowo.pl/o/mieszkanie-lodz-zubardz-ul-inowroclawska-2-pokojowe-a1h7s4,ponad miesiąc temu,9.0,Łódź Żubardź,ul. Inowrocławska,Mieszkanie,2,38,True,330 000,8 758zł / m²,330000.0,8758.0
3634026,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-niciarniana-2-pokojowe-e8q9m2,ponad miesiąc temu,8.0,Łódź Widzew,ul. Niciarniana,Mieszkanie,2,37,True,258 000,6 973zł / m²,258000.0,6973.0
3633868,https://adresowo.pl/o/mieszkanie-lodz-radogoszcz-ul-gustawa-herlinga-grudzinskiego-3-pokojowe-e3e1p0,ponad miesiąc temu,2.0,Łódź Radogoszcz,ul. Gustawa Herlinga-Grudzińskiego,Mieszkanie,3,64,True,486 400,7 600zł / m²,486400.0,7600.0
3633390,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-turoszowska-2-pokojowe-q9a0s0,ponad miesiąc temu,8.0,Łódź Bałuty,ul. Turoszowska,Mieszkanie,2,44,True,360 000,8 182zł / m²,360000.0,8182.0
3632952,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-alojzego-felinskiego-2-pokojowe-s4v2o3,ponad miesiąc temu,18.0,Łódź Dąbrowa,ul. Alojzego Felińskiego,Mieszkanie,2,40,True,319 000,8 049zł / m²,319000.0,8049.0
3632856,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-wierzbowa-3-pokojowe-f6p2h9,ponad miesiąc temu,2.0,Łódź Śródmieście,ul. Wierzbowa,Mieszkanie,3,60,True,505 000,8 452zł / m²,505000.0,8452.0
3632806,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-henryka-sienkiewicza-5-pokojowe-f7w2h3,ponad miesiąc temu,3.0,Łódź Śródmieście,ul. Henryka Sienkiewicza,Mieszkanie,5,112,True,849 000,7 597zł / m²,849000.0,7597.0
3632558,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-urzednicza-3-pokojowe-q3n0h0,ponad miesiąc temu,1.0,Łódź Bałuty,ul. Urzędnicza,Mieszkanie,3,57,True,399 000,7 000zł / m²,399000.0,7000.0
3631964,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-mokra-3-pokojowe-t8k7r6,ponad miesiąc temu,15.0,Łódź Bałuty,ul. Mokra,Mieszkanie,3,68,True,705 500,10 357zł / m²,705500.0,10357.0
3631768,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-3-pokojowe-n0x0v7,ponad miesiąc temu,13.0,Łódź Śródmieście,ul. Piotrkowska,Mieszkanie,3,92,True,790 000,8 587zł / m²,790000.0,8587.0
3631488,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-zbiorcza-2-pokojowe-c8o4l6,ponad miesiąc temu,8.0,Łódź Widzew,ul. Zbiorcza,Mieszkanie,2,38,True,335 000,8 816zł / m²,335000.0,8816.0
3630872,https://adresowo.pl/o/mieszkanie-lodz-ul-biegunowa-4-pokojowe-y9n0e2,ponad miesiąc temu,14.0,Łódź,ul. Biegunowa,Mieszkanie,4,71,True,980 000,13 863zł / m²,980000.0,13863.0
3629704,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-gornicza-2-pokojowe-b7k4o4,ponad miesiąc temu,7.0,Łódź Bałuty,ul. Górnicza,Mieszkanie,2,36,True,265 000,7 274zł / m²,265000.0,7274.0
3628742,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-sebastiana-felsztynskiego-1-pokoj-x4m6e5,ponad miesiąc temu,13.0,Łódź Górna,ul. Sebastiana Felsztyńskiego,Mieszkanie,1,19,True,196 000,10 316zł / m²,196000.0,10316.0
3628486,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-mieczyslawy-cwiklinskiej-2-pokojowe-k4l1a0,ponad miesiąc temu,18.0,Łódź Widzew,ul. Mieczysławy Ćwiklińskiej,Mieszkanie,2,39,True,405 000,10 385zł / m²,405000.0,10385.0
3519018,https://adresowo.pl/o/mieszkanie-lodz-karolew-ul-wilenska-2-pokojowe-w4t8o6,ponad miesiąc temu,3.0,Łódź Karolew,ul. Wileńska,Mieszkanie,2,33,True,320 000,9 578zł / m²,320000.0,9578.0
3626724,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-beli-bartoka-3-pokojowe-j0c2d2,ponad miesiąc temu,7.0,Łódź Widzew,ul. Beli Bartoka,Mieszkanie,3,78,True,950 000,12 179zł / m²,950000.0,12179.0
3624902,https://adresowo.pl/o/mieszkanie-lodz-baluty-al-harcerzy-zatorowcow-2-pokojowe-v6o9b9,ponad miesiąc temu,6.0,Łódź Bałuty,al. Harcerzy-Zatorowców,Mieszkanie,2,38,True,285 000,7 564zł / m²,285000.0,7564.0
3624854,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-traktorowa-3-pokojowe-x4u4j9,ponad miesiąc temu,8.0,Łódź Bałuty,ul. Traktorowa,Mieszkanie,3,57,True,430 000,7 544zł / m²,430000.0,7544.0
3624688,https://adresowo.pl/o/mieszkanie-lodz-olechow-2-pokojowe-47-m2-c6x0s0,ponad miesiąc temu,8.0,Łódź Olechów,,Mieszkanie,2,47,True,446 000,9 489zł / m²,446000.0,9489.0
3624476,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-10-lutego-2-pokojowe-y3i5v9,ponad miesiąc temu,6.0,Łódź Śródmieście,ul. 10 Lutego,Mieszkanie,2,47,True,380 000,8 148zł / m²,380000.0,8148.0
3624008,https://adresowo.pl/o/mieszkanie-lodz-koziny-ul-jana-dlugosza-2-pokojowe-i6c3k0,ponad miesiąc temu,2.0,Łódź Koziny,ul. Jana Długosza,Mieszkanie,2,45,True,340 000,7 556zł / m²,340000.0,7556.0
3621384,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-alojzego-felinskiego-2-pokojowe-y0y5l2,ponad miesiąc temu,20.0,Łódź Górna,ul. Alojzego Felińskiego,Mieszkanie,2,36,True,385 000,10 694zł / m²,385000.0,10694.0
3620648,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-zaolzianska-3-pokojowe-b0b5n4,ponad miesiąc temu,13.0,Łódź Górna,ul. Zaolziańska,Mieszkanie,3,45,True,400 000,8 889zł / m²,400000.0,8889.0
3620460,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-dr-stefana-kopcinskiego-3-pokojowe-y7b7k8,ponad miesiąc temu,18.0,Łódź Śródmieście,ul. dr. Stefana Kopcińskiego,Mieszkanie,3,67,True,515 000,7 687zł / m²,515000.0,7687.0
3620420,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-pomorska-3-pokojowe-g5g8u9,ponad miesiąc temu,12.0,Łódź Śródmieście,ul. Pomorska,Mieszkanie,3,93,True,499 000,5 354zł / m²,499000.0,5354.0
3619016,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-zbiorcza-2-pokojowe-l7u0z4,ponad miesiąc temu,14.0,Łódź Widzew,ul. Zbiorcza,Mieszkanie,2,45,True,435 000,9 682zł / m²,435000.0,9682.0
3618890,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-krakusa-2-pokojowe-e7z3m5,ponad miesiąc temu,10.0,Łódź Górna,ul. Krakusa,Mieszkanie,2,51,True,494 000,9 686zł / m²,494000.0,9686.0
3618614,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-zabrzezna-2-pokojowe-i5o2p8,ponad miesiąc temu,11.0,Łódź Górna,ul. Zabrzeźna,Mieszkanie,2,37,True,384 115,10 284zł / m²,384115.0,10284.0
3618180,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-mikolaja-kopernika-3-pokojowe-t4l9d7,ponad miesiąc temu,1.0,Łódź Polesie,ul. Mikołaja Kopernika,Mieszkanie,3,62,True,510 778,8 200zł / m²,510778.0,8200.0
3617188,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-witolda-doroszewskiego-2-pokojowe-z7o2t6,ponad miesiąc temu,14.0,Łódź Górna,ul. Witolda Doroszewskiego,Mieszkanie,2,34,True,344 000,10 118zł / m²,344000.0,10118.0
3616648,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-kalinowa-3-pokojowe-v1i9m4,ponad miesiąc temu,8.0,Łódź Bałuty,ul. Kalinowa,Mieszkanie,3,74,True,570 000,7 703zł / m²,570000.0,7703.0
3616034,https://adresowo.pl/o/mieszkanie-lodz-rokicie-ul-czahary-4-pokojowe-e4d9r2,ponad miesiąc temu,15.0,Łódź Rokicie,ul. Czahary,Mieszkanie,4,80,True,590 700,7 402zł / m²,590700.0,7402.0
3615846,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-2-pokojowe-k6o1v0,ponad miesiąc temu,8.0,Łódź Śródmieście,ul. Piotrkowska,Mieszkanie,2,51,True,449 000,8 804zł / m²,449000.0,8804.0
3615322,https://adresowo.pl/o/mieszkanie-lodz-polesie-al-1-maja-3-pokojowe-l6q3y9,ponad miesiąc temu,14.0,Łódź Polesie,al. 1 Maja,Mieszkanie,3,81,True,519 000,6 389zł / m²,519000.0,6389.0
3615134,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-pomorska-3-pokojowe-e4o8e2,ponad miesiąc temu,8.0,Łódź Śródmieście,ul. Pomorska,Mieszkanie,3,49,True,588 000,12 000zł / m²,588000.0,12000.0
3614192,https://adresowo.pl/o/mieszkanie-lodz-janow-al-hetmanska-1-pokoj-b7i4m4,ponad miesiąc temu,17.0,Łódź Janów,al. Hetmańska,Mieszkanie,1,34,True,360 000,10 483zł / m²,360000.0,10483.0
3614202,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-ks-stanislawa-brzoski-3-pokojowe-g9h2s4,ponad miesiąc temu,10.0,Łódź Bałuty,ul. ks. Stanisława Brzóski,Mieszkanie,3,63,True,575 000,9 127zł / m²,575000.0,9127.0
3612952,https://adresowo.pl/o/mieszkanie-lodz-gorna-2-pokojowe-47-m2-n1p0w7,ponad miesiąc temu,8.0,Łódź Górna,,Mieszkanie,2,47,True,430 000,9 149zł / m²,430000.0,9149.0
3612154,https://adresowo.pl/o/mieszkanie-lodz-lagiewniki-ul-jaskolcza-6-pokojowe-r4j8x3,ponad miesiąc temu,20.0,Łódź Łagiewniki,ul. Jaskółcza,Mieszkanie,6,138,True,1 170 000,8 497zł / m²,1170000.0,8497.0
3612124,https://adresowo.pl/o/mieszkanie-lodz-polesie-al-1-maja-2-pokojowe-s4g1g2,ponad miesiąc temu,14.0,Łódź Polesie,al. 1 Maja,Mieszkanie,2,45,True,474 000,10 501zł / m²,474000.0,10501.0
3611934,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-dzwonowa-1-pokoj-k3c4s5,ponad miesiąc temu,8.0,Łódź Górna,ul. Dzwonowa,Mieszkanie,1,35,True,459 000,13 114zł / m²,459000.0,13114.0
3611930,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-dzwonowa-2-pokojowe-m4t9i5,ponad miesiąc temu,8.0,Łódź Górna,ul. Dzwonowa,Mieszkanie,2,56,True,627 000,11 196zł / m²,627000.0,11196.0
3611340,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-marysinska-2-pokojowe-v8q7t2,ponad miesiąc temu,7.0,Łódź Bałuty,ul. Marysińska,Mieszkanie,2,47,True,395 000,8 404zł / m²,395000.0,8404.0
3611322,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-macka-z-bogdanca-2-pokojowe-o3t4i3,ponad miesiąc temu,6.0,Łódź Widzew,ul. Maćka z Bogdańca,Mieszkanie,2,46,True,430 000,9 348zł / m²,430000.0,9348.0
3609574,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-wygodna-2-pokojowe-r3q2p5,ponad miesiąc temu,8.0,Łódź Górna,ul. Wygodna,Mieszkanie,2,43,True,315 000,7 293zł / m²,315000.0,7293.0
3539800,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-wioslarska-2-pokojowe-t4e4b7,ponad miesiąc temu,7.0,Łódź Polesie,ul. Wioślarska,Mieszkanie,2,37,True,280 000,7 568zł / m²,280000.0,7568.0
3608018,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-tatrzanska-2-pokojowe-q2t1n7,ponad miesiąc temu,8.0,Łódź Dąbrowa,ul. Tatrzańska,Mieszkanie,2,37,True,310 000,8 378zł / m²,310000.0,8378.0
3607652,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-prezydenta-gabriela-narutowicza-1-pokoj-p0f9k5,ponad miesiąc temu,9.0,Łódź Śródmieście,ul. Prezydenta Gabriela Narutowicza,Mieszkanie,1,33,True,340 000,10 297zł / m²,340000.0,10297.0
3607314,https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-jozefa-babickiego-1-pokoj-u5u6s5,ponad miesiąc temu,8.0,Łódź Retkinia,ul. Józefa Babickiego,Mieszkanie,1,30,True,240 000,8 000zł / m²,240000.0,8000.0
3607162,https://adresowo.pl/o/mieszkanie-lodz-ksiezy-mlyn-ul-przedzalniana-2-pokojowe-w4s8b0,ponad miesiąc temu,17.0,Łódź Księży Młyn,ul. Przędzalniana,Mieszkanie,2,54,True,599 000,11 144zł / m²,599000.0,11144.0
3606196,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-retkinska-3-pokojowe-f5a6o7,ponad miesiąc temu,19.0,Łódź Polesie,ul. Retkińska,Mieszkanie,3,36,True,379 000,10 401zł / m²,379000.0,10401.0
3605112,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-boleslawa-limanowskiego-3-pokojowe-k2m4d5,ponad miesiąc temu,14.0,Łódź Bałuty,ul. Bolesława Limanowskiego,Mieszkanie,3,57,True,420 000,7 368zł / m²,420000.0,7368.0
3603188,https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-traktorowa-2-pokojowe-l0q4k0,ponad miesiąc temu,8.0,Łódź Teofilów,ul. Traktorowa,Mieszkanie,2,38,True,289 000,7 605zł / m²,289000.0,7605.0
3602762,https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-rajdowa-1-pokoj-r0s9k5,ponad miesiąc temu,7.0,Łódź Retkinia,ul. Rajdowa,Mieszkanie,1,31,True,249 000,8 032zł / m²,249000.0,8032.0
3602342,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-karola-adamieckiego-3-pokojowe-o8f1b1,ponad miesiąc temu,10.0,Łódź Widzew,ul. Karola Adamieckiego,Mieszkanie,3,68,True,609 000,8 956zł / m²,609000.0,8956.0
3601526,https://adresowo.pl/o/mieszkanie-lodz-stoki-ul-powstancow-slaskich-1-pokoj-c1h0z1,ponad miesiąc temu,8.0,Łódź Stoki,ul. Powstańców Śląskich,Mieszkanie,1,18,True,165 000,9 167zł / m²,165000.0,9167.0
3600116,https://adresowo.pl/o/mieszkanie-lodz-augustow-ul-augustow-3-pokojowe-s2o9r8,ponad miesiąc temu,5.0,Łódź Augustów,ul. Augustów,Mieszkanie,3,58,True,580 696,9 930zł / m²,580696.0,9930.0
3600096,https://adresowo.pl/o/mieszkanie-lodz-chojny-ul-gospodarcza-2-pokojowe-b0p1c3,ponad miesiąc temu,15.0,Łódź Chojny,ul. Gospodarcza,Mieszkanie,2,51,True,495 000,9 706zł / m²,495000.0,9706.0
3599640,https://adresowo.pl/o/mieszkanie-lodz-widzew-1-pokoj-17-m2-u2l7k6,ponad miesiąc temu,8.0,Łódź Widzew,,Mieszkanie,1,17,True,145 000,8 470zł / m²,145000.0,8470.0
3599432,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-zamojska-2-pokojowe-f1y1t1,ponad miesiąc temu,20.0,Łódź Górna,ul. Zamojska,Mieszkanie,2,53,True,570 000,10 755zł / m²,570000.0,10755.0
3599320,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-tatrzanska-3-pokojowe-l9h1x3,ponad miesiąc temu,13.0,Łódź Widzew,ul. Tatrzańska,Mieszkanie,3,47,True,499 000,10 568zł / m²,499000.0,10568.0
3576474,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-ruska-2-pokojowe-c3g5c0,ponad miesiąc temu,12.0,Łódź Widzew,ul. Ruska,Mieszkanie,2,46,True,490 000,10 696zł / m²,490000.0,10696.0
3597700,https://adresowo.pl/o/mieszkanie-lodz-polesie-3-pokojowe-57-m2-o3z6u2,ponad miesiąc temu,1.0,Łódź Polesie,,Mieszkanie,3,57,True,550 000,9 649zł / m²,550000.0,9649.0
3597022,https://adresowo.pl/o/mieszkanie-lodz-olechow-ul-kazimierza-odnowiciela-3-pokojowe-a4s5c2,ponad miesiąc temu,15.0,Łódź Olechów,ul. Kazimierza Odnowiciela,Mieszkanie,3,77,True,720 000,9 351zł / m²,720000.0,9351.0
3595598,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-piotra-bardowskiego-1-pokoj-p4p8w7,ponad miesiąc temu,8.0,Łódź Polesie,ul. Piotra Bardowskiego,Mieszkanie,1,37,True,259 000,6 946zł / m²,259000.0,6946.0
3594948,https://adresowo.pl/o/mieszkanie-lodz-baluty-al-chryzantem-1-pokoj-f5z8l9,ponad miesiąc temu,14.0,Łódź Bałuty,al. Chryzantem,Mieszkanie,1,27,True,245 000,9 074zł / m²,245000.0,9074.0
3590442,https://adresowo.pl/o/mieszkanie-lodz-gorna-1-pokoj-24-m2-v6y4j4,ponad miesiąc temu,8.0,Łódź Górna,,Mieszkanie,1,24,True,239 000,9 958zł / m²,239000.0,9958.0
3590190,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-gabrieli-zapolskiej-3-pokojowe-o5w1g9,ponad miesiąc temu,7.0,Łódź Dąbrowa,ul. Gabrieli Zapolskiej,Mieszkanie,3,45,True,316 000,6 990zł / m²,316000.0,6990.0
3589792,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-prof-bohdana-stefanowskiego-2-pokojowe-r8p3x6,ponad miesiąc temu,14.0,Łódź Polesie,ul. prof. Bohdana Stefanowskiego,Mieszkanie,2,35,True,493 500,14 000zł / m²,493500.0,14000.0
3589412,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-stefana-zeromskiego-4-pokojowe-m6k7g1,ponad miesiąc temu,5.0,Łódź Śródmieście,ul. Stefana Żeromskiego,Mieszkanie,4,80,True,370 000,4 625zł / m²,370000.0,4625.0
3588860,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-2-pokojowe-u4p0s9,ponad miesiąc temu,8.0,Łódź Śródmieście,ul. Piotrkowska,Mieszkanie,2,45,True,349 000,7 756zł / m²,349000.0,7756.0
3587686,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-poetycka-3-pokojowe-l9w4f4,ponad miesiąc temu,20.0,Łódź Górna,ul. Poetycka,Mieszkanie,3,66,True,680 000,10 320zł / m²,680000.0,10320.0
3587410,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-tadeusza-czackiego-3-pokojowe-y3s5s1,ponad miesiąc temu,19.0,Łódź Górna,ul. Tadeusza Czackiego,Mieszkanie,3,70,True,680 000,9 714zł / m²,680000.0,9714.0
3587402,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-3-pokojowe-w0r6q0,ponad miesiąc temu,8.0,Łódź Śródmieście,ul. Piotrkowska,Mieszkanie,3,65,True,450 000,6 923zł / m²,450000.0,6923.0
3587374,https://adresowo.pl/o/mieszkanie-lodz-doly-ul-strykowska-1-pokoj-v0k5y9,ponad miesiąc temu,17.0,Łódź Doły,ul. Strykowska,Mieszkanie,1,27,True,330 000,12 222zł / m²,330000.0,12222.0
3587170,https://adresowo.pl/o/mieszkanie-lodz-gorna-3-pokojowe-48-m2-c8b1u4,ponad miesiąc temu,8.0,Łódź Górna,,Mieszkanie,3,48,True,459 000,9 563zł / m²,459000.0,9563.0
3586742,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-rojna-2-pokojowe-c7y3g1,ponad miesiąc temu,9.0,Łódź Bałuty,ul. Rojna,Mieszkanie,2,37,True,350 000,9 414zł / m²,350000.0,9414.0
3585642,https://adresowo.pl/o/mieszkanie-lodz-janow-ul-andrzeja-kmicica-3-pokojowe-w9e3g9,ponad miesiąc temu,9.0,Łódź Janów,ul. Andrzeja Kmicica,Mieszkanie,3,62,True,510 000,8 168zł / m²,510000.0,8168.0
3584932,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-gen-karola-kniaziewicza-3-pokojowe-u6p8i7,ponad miesiąc temu,8.0,Łódź Bałuty,ul. gen. Karola Kniaziewicza,Mieszkanie,3,46,True,369 000,8 110zł / m²,369000.0,8110.0
3583688,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-lokatorska-2-pokojowe-y8d5q7,ponad miesiąc temu,14.0,Łódź Górna,ul. Lokatorska,Mieszkanie,2,43,True,325 000,7 525zł / m²,325000.0,7525.0
3582314,https://adresowo.pl/o/mieszkanie-lodz-janow-ul-andrzeja-kmicica-4-pokojowe-l6z7n6,ponad miesiąc temu,11.0,Łódź Janów,ul. Andrzeja Kmicica,Mieszkanie,4,74,True,799 999,10 811zł / m²,799999.0,10811.0
3581382,https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-ks-jerzego-popieluszki-2-pokojowe-g3z7l5,ponad miesiąc temu,8.0,Łódź Retkinia,ul. ks. Jerzego Popiełuszki,Mieszkanie,2,42,True,397 000,9 452zł / m²,397000.0,9452.0
3581168,https://adresowo.pl/o/mieszkanie-lodz-julianow-ul-julianowska-3-pokojowe-k6t9b8,ponad miesiąc temu,22.0,Łódź Julianów,ul. Julianowska,Mieszkanie,3,59,True,525 000,8 897zł / m²,525000.0,8897.0
3580452,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-janusza-kusocinskiego-3-pokojowe-a1h9g7,ponad miesiąc temu,11.0,Łódź Polesie,ul. Janusza Kusocińskiego,Mieszkanie,3,62,True,589 000,9 474zł / m²,589000.0,9474.0
3578678,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-radwanska-2-pokojowe-q4f6e0,ponad miesiąc temu,5.0,Łódź Śródmieście,ul. Radwańska,Mieszkanie,2,57,True,295 000,5 150zł / m²,295000.0,5150.0
3577844,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-boleslawa-limanowskiego-3-pokojowe-j5v4l7,ponad miesiąc temu,8.0,Łódź Bałuty,ul. Bolesława Limanowskiego,Mieszkanie,3,55,True,479 000,8 763zł / m²,479000.0,8763.0
3575746,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-graniczna-3-pokojowe-w4y9u7,ponad miesiąc temu,14.0,Łódź Górna,ul. Graniczna,Mieszkanie,3,120,True,1 150 000,9 583zł / m²,1150000.0,9583.0
3573644,https://adresowo.pl/o/mieszkanie-lodz-karolew-ul-cypriana-kamila-norwida-3-pokojowe-i3c9q0,ponad miesiąc temu,10.0,Łódź Karolew,ul. Cypriana Kamila Norwida,Mieszkanie,3,55,True,430 000,7 867zł / m²,430000.0,7867.0
3572980,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-wladyslawa-broniewskiego-2-pokojowe-a1y1c2,ponad miesiąc temu,20.0,Łódź Górna,ul. Władysława Broniewskiego,Mieszkanie,2,39,True,390 000,10 000zł / m²,390000.0,10000.0
3572858,https://adresowo.pl/o/mieszkanie-lodz-baluty-2-pokojowe-47-m2-u7r3w9,ponad miesiąc temu,8.0,Łódź Bałuty,,Mieszkanie,2,47,True,440 000,9 362zł / m²,440000.0,9362.0
3569916,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-wladyslawa-broniewskiego-2-pokojowe-f7e3z1,ponad miesiąc temu,21.0,Łódź Górna,ul. Władysława Broniewskiego,Mieszkanie,2,57,True,498 000,8 737zł / m²,498000.0,8737.0
3569642,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-kpt-stefana-pogonowskiego-3-pokojowe-s5l6e4,ponad miesiąc temu,14.0,Łódź Śródmieście,ul. kpt. Stefana Pogonowskiego,Mieszkanie,3,81,True,690 000,8 519zł / m²,690000.0,8519.0
3569440,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-lisciasta-2-pokojowe-r2f8w1,ponad miesiąc temu,8.0,Łódź Bałuty,ul. Liściasta,Mieszkanie,2,43,True,405 000,9 436zł / m²,405000.0,9436.0
3568892,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-andrzeja-struga-3-pokojowe-v2b2g2,ponad miesiąc temu,23.0,Łódź Śródmieście,ul. Andrzeja Struga,Mieszkanie,3,108,True,645 000,5 961zł / m²,645000.0,5961.0
3568474,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-zlotno-2-pokojowe-t9d3y6,ponad miesiąc temu,14.0,Łódź Polesie,ul. Złotno,Mieszkanie,2,54,True,719 000,13 315zł / m²,719000.0,13315.0
3566894,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-widzewska-2-pokojowe-o6b6j4,ponad miesiąc temu,1.0,Łódź Widzew,ul. Widzewska,Mieszkanie,2,62,True,580 000,9 355zł / m²,580000.0,9355.0
3566436,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-plk-dr-stanislawa-wieckowskiego-1-pokoj-b9y3q1,ponad miesiąc temu,8.0,Łódź Śródmieście,ul. płk. dr. Stanisława Więckowskiego,Mieszkanie,1,27,True,350 000,12 963zł / m²,350000.0,12963.0
3565628,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-wierzbowa-2-pokojowe-l2a3g4,ponad miesiąc temu,19.0,Łódź Śródmieście,ul. Wierzbowa,Mieszkanie,2,58,True,580 000,9 916zł / m²,580000.0,9916.0
3564874,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-dr-adama-prochnika-2-pokojowe-x7x4f8,ponad miesiąc temu,6.0,Łódź Śródmieście,ul. dr. Adama Próchnika,Mieszkanie,2,25,True,230 000,9 200zł / m²,230000.0,9200.0
3551970,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-zmienna-2-pokojowe-i4c1n8,ponad miesiąc temu,10.0,Łódź Bałuty,ul. Zmienna,Mieszkanie,2,50,True,395 000,7 900zł / m²,395000.0,7900.0
3563378,https://adresowo.pl/o/mieszkanie-lodz-radogoszcz-ul-okoniowa-2-pokojowe-c6m8o4,ponad miesiąc temu,7.0,Łódź Radogoszcz,ul. Okoniowa,Mieszkanie,2,65,True,483 000,7 454zł / m²,483000.0,7454.0
3563226,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-3-pokojowe-i9x3t7,ponad miesiąc temu,9.0,Łódź Śródmieście,ul. Piotrkowska,Mieszkanie,3,71,True,569 000,8 054zł / m²,569000.0,8054.0
3563122,https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-janusza-kusocinskiego-2-pokojowe-d5d0y9,ponad miesiąc temu,13.0,Łódź Retkinia,ul. Janusza Kusocińskiego,Mieszkanie,2,42,True,380 000,8 958zł / m²,380000.0,8958.0
3562392,https://adresowo.pl/o/mieszkanie-lodz-polesie-3-pokojowe-108-m2-i3s8f4,ponad miesiąc temu,8.0,Łódź Polesie,,Mieszkanie,3,108,True,870 000,8 056zł / m²,870000.0,8056.0
